Country Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
Egypt, Arab Rep.;;;;;;165.55340631771142;168.4518044825119;171.48721055749814;183.0321701830792;200.5371083046791;219.20995240270068;230.48589144542262;238.97164898991463;256.5276402847509;235.24768186315563;291.87640513520336;333.2701288962587;356.7459318255136;353.5300906673407;421.8201679450468;519.567944327705;517.6296622682377;551.8019637523695;591.1888220875078;627.041759870318;690.9584867891663;695.2501388290343;763.3467637440193;642.4632673774397;707.9248097196883;751.2411237471692;629.2604590037913;697.1868547891945;760.1497283165128;830.4242695665973;944.2019116444777;1041.5234479608182;1185.7181212993194;1258.9975519044406;1321.7997134006346;1428.1830042953732;1370.7174379504866;1210.2292488168864;1120.874928406693;1045.9432083754807;1168.1152306791307;1375.1963159911304;1640.47606839651;2011.2461540686581;2291.6670621976564;2602.479548695666;2747.4803267116645;3181.441708304153;3213.3891579094234;3327.754247261077;3547.713011838268;3479.281246211743;2412.7270818521342
Euro area;924.9600843766431;1008.9024714904724;1109.2635495770303;1232.7826878450612;1358.6567331554245;1469.3597341667326;1589.1859018847297;1714.2749569312589;1825.7654966828768;2003.6241438899165;2230.242101385897;2513.5340732730897;3015.518046312356;3889.035328779795;4384.376378018178;5057.393803294907;5254.298076520356;5953.059279322053;7261.3005816394725;8761.455580872747;9772.043119729222;8461.201432585929;8169.828916633185;7954.184457354653;7616.967745546942;7810.540478290397;10933.616451828198;13484.839139718752;14780.084996801987;15031.693111839868;18829.021816452838;19502.775496451024;21416.103902230105;19533.587184795757;20572.18182090439;23683.302375248524;23910.78836697977;21809.818940023666;22364.3230306407;22206.92521453848;20170.925823143578;20424.502288716107;22114.787105192965;27138.10957404366;30958.29113465588;31966.281857070284;33783.092347170685;38700.7128010776;42220.04375967068;38480.9223164945;37605.14594980437;40610.725799715285;37604.597123384345;39111.44486352008;39823.54085690587;34362.68894546585;35038.55124109813;36869.054428756026
Eritrea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152.98672654699334;150.97309423045314;172.32154724242568;187.05044788957463;222.5454459133717;217.15092923597226;231.22661023534351;208.6209746807092;208.19694865228334;215.13921025180184;201.76879811562387;232.79454591441703;287.422224311551;276.7508096461294;297.8280588029249;317.3294335865544;326.0825641515122;430.75444993810515;482.14909042350024;582.7755302374857;;;;;;
Spain;396.3922533376142;450.0532892469685;520.2061313800051;609.4873840565126;675.2416391412078;774.7616093300962;889.6598720115288;968.3067817659829;950.5457405937336;1077.6786999459102;1208.9966617796683;1358.4657467582267;1704.1673613594205;2241.4488465270497;2742.455584563161;3201.119201347257;3270.405728665098;3617.737758980581;4344.6067061657595;5754.542183422534;6191.714945034939;5356.577831807868;5145.694383557572;4466.336263937807;4477.793724098808;4686.891069242567;6495.811996685348;8217.234256821119;9676.769252409618;10652.957971472972;13767.38147217115;14771.672302029208;16068.426721444353;13303.676131174905;13378.849842064392;15429.939421619862;16069.207085415816;14696.216107708504;15340.33211419284;15678.215234540681;14676.70608802315;15323.61139775468;17019.535413660513;21495.70740764737;24918.64584199942;26510.717453342637;28482.609483346143;32709.40103837709;35579.30993388041;32334.00547779117;30736.627853081205;31835.28880084083;28563.859038191513;29211.773745593506;29623.164445134298;25789.519548147582;26616.757796550966;28156.815836235186
Estonia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3044.3837091107976;3352.7337408889107;3619.945495680111;4052.292270590271;4119.347393908136;4070.032826987136;4498.957027431462;5308.3477805932835;7174.237414733685;8850.465114847913;10338.313223579884;12595.410648630354;16586.40520488473;18094.548052783062;14726.318278058745;14638.604817345657;17454.84342464351;17421.89022273776;19072.238517566937;19949.581376697068;17155.874175999532;17736.80269535212;19704.65504023905
Ethiopia;;;;;;;;;;;;;;;;;;;;;;202.7919375506031;207.5479862836952;223.7872069257496;204.87216621652462;232.3715877362057;233.8183803928664;242.04516010766528;242.78732774867117;247.0265475050407;253.1929483783983;270.2443934726976;203.16450224159303;164.95843633046925;124.98304543742634;133.72885387129122;144.50035237210028;140.86112573782373;124.50562323154449;119.13408181877678;123.8762057299926;120.17892791114971;111.36343555595842;118.87344658163181;135.7623857964707;161.62662477307822;193.7949056425164;243.3026822469457;325.3825542650563;379.7566385408877;341.3099092005042;354.846354368724;468.5067249075357;502.15358873207117;571.1622758860005;645.4650067077646;712.8779499611378;767.5634778158093
European Union;876.7539029829833;946.4420888800847;1024.825971670267;1118.9870147342424;1229.3271051942995;1327.741332870318;1428.365891744315;1523.8015034810865;1573.2667183597018;1716.9261898418026;1933.6800317278173;2175.7265016585434;2588.279290863721;3266.7069094361045;3651.172478861787;4234.13620025711;4365.004816897103;4922.90117845306;6009.252328722758;7310.455750942882;8309.849007056555;7325.734095034189;7031.033757835463;6799.298636304395;6513.873167297228;6715.839193625859;9183.309576134074;11329.686636212458;12597.65277977998;12819.434148550803;15842.9368315877;16408.809120819213;17825.108928738944;16196.257732531118;17157.34903463654;19859.995388000145;20273.742701717107;19102.37240816974;19725.831929308057;19656.305977523727;18243.84650057625;18407.32438512709;20017.874109249664;24277.73208655585;27922.40035406269;29092.992830787767;30922.81571742636;35593.502076547986;38136.08997377468;33979.49497407779;33677.00264250965;36408.724399839775;34235.14869171301;35588.094397076384;36670.13041429342;32207.385095436224;32259.86726156415;33715.12736205895
Fragile and conflict affected situations;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;635.6055131299777;568.5536742910715;539.2831872772078;597.3056932373393;673.7594909492635;799.1650607189148;922.9071599462893;1106.9204097240724;1397.4071890285434;1273.6002893661982;1479.2340675493865;1588.429698729877;1787.1241725602956;1813.4981244659084;1792.7451720619038;1555.4667584713309;1449.6071914661268;1624.6182521423334
Finland;1179.3530109999401;1327.427224365998;1411.7023981804352;1522.3192420995051;1707.5039382470122;1882.086857648488;2010.2134561972505;2034.189049654778;1907.0772721766712;2178.0352504498237;2467.476346536156;2718.20755188138;3180.00587263802;4176.2727607875695;5301.5427779954525;6260.191278509326;6744.696981995749;7074.356529804967;7634.482407666454;9339.177075700884;11232.274564421976;10934.56809358145;10945.27734066054;10505.833662168929;10841.567128928631;11405.93365060346;14962.255360391368;18580.658647925484;22056.701753798763;23983.845753582867;28380.54891127497;25503.215209010876;22337.48712369123;17617.030438665395;20305.583549547457;26273.465903106582;25777.641299639552;24676.497076962147;25989.407503518043;26178.79178455084;24253.250424578648;24913.244516358354;26834.02625018035;32816.16088021405;37636.111734175334;38969.171631812984;41120.67650615813;48288.54909781864;53401.31487251981;47107.15570907052;46202.41516284544;50790.72414548021;47415.55987113512;49638.07712981394;49914.618642158915;42424.22080750223;43433.03222435795;45703.32786507401
Fiji;285.5425005289563;287.3291438999765;291.5397067624985;296.7729354427223;310.8729969326872;317.0729473412093;316.1795868271451;333.309188038613;334.6474530259157;357.45944869612197;422.413510435661;466.04375785837016;583.3499301188307;768.7384554884276;987.9761701763642;1186.7398794869032;1182.1766267000905;1202.711763845863;1360.8702620750462;1640.6783289945581;1893.0466653756414;1898.5948893251746;1786.9186139668839;1638.6373271648615;1681.9740159200255;1603.5867144983774;1795.605327443789;1632.0734240560419;1535.4140626340507;1632.1382913434475;1834.989572493816;1881.5699014439622;2057.406690313198;2166.0527257446515;2383.915146032956;2540.751518340371;2714.253499693876;2641.064749407825;2070.165846629136;2408.165465815805;2076.013307676651;2038.8917287545746;2259.055795751034;2835.9739718899323;3332.9185327200244;3658.6308323923104;3749.939813486449;4078.8232700144017;4177.657788742691;3369.408246657816;3651.9667840554653;4353.12139240993;4546.738504451333;4763.0689555777835;5061.397574568856;4889.461453695616;5197.509139876924;5589.3888334089625
France;1338.299606305678;1440.554330328884;1585.9172674284562;1752.964402835457;1919.266717705585;2042.2403837278346;2189.670887871588;2346.3629515483217;2532.3147484766;2725.2176433186664;2853.0044960199907;3162.4482464880048;3842.4681765465557;4948.046817384593;5299.546574874374;6650.968966339757;6826.344825471998;7491.710344816587;9221.592767289592;11136.341643953076;12672.181245025064;11073.90623148991;10470.659890058248;9969.840237144615;9397.49518781027;9739.092056517478;13503.141016377258;16251.412635277884;17615.99145697012;17620.560203847708;21690.629116852928;21675.064248549337;23813.71184171506;22380.103961935467;23496.523322266625;26890.219880453453;26871.829018905424;24228.942350896392;24974.272199000538;24673.19896917444;22364.0293943406;22433.55571419448;24177.33516746416;29568.385949667954;33741.26514691746;34760.18776638657;36443.62344144114;41508.43268823181;45334.11091472773;41575.41617830308;40638.33400426002;43790.73539904917;40874.715955797976;42592.951519070084;43008.652570031816;36613.37521596132;36870.21913445627;38476.6586361575
Faroe Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23737.41676621708;23982.880671012867;22479.578988392026;24300.378599898584;26553.74655978335;30993.07706166333;34979.081699587136;35847.45356499843;40719.57503177479;47024.229698072566;49773.16687308627;46521.501713475525;47397.90292296407;50789.04860399905;48421.80307150671;53612.825003877304;57543.6690591516;50581.96849155861;;
Micronesia, Fed. Sts.;;;;;;;;;;;;;;;;;;;;;;;;1320.062470561987;;;1275.867558102515;1296.378582537214;1355.1254604927135;1436.9068242446142;1528.0646936084954;1682.2032611666107;1756.185104473785;1908.9037273654435;1909.3506322072092;2065.004276841831;2019.9152698811195;1906.8800575104608;2029.2891590753711;2046.6396453216596;2170.920209993298;2240.0214622311387;2257.773664974809;2296.260859796285;2252.803137637577;2355.544464951599;2397.451837553461;2441.5015512286113;2516.0186833591765;2693.023278183917;2861.7713480543543;3000.948119225268;3150.9106016250735;3047.584424601261;3057.245589578426;3018.0086754186896;3143.7491066068214;3187.5571598575
Gabon;5559072.454245328;332.5047204233829;358.56097515509214;299.22664570875037;411.76858481669785;425.2950372614192;453.1317109832562;490.3076980899393;520.3792450502333;550.2859345468198;548.7080134499022;634.315122635534;702.1565945560678;1157.150818053409;2425.358419063805;3320.824693569672;4533.814379837336;4138.8578144965895;3439.425950133749;4258.7639875587765;5869.279449134356;5166.313923231418;4717.981684215509;4309.0466502060135;4407.28435350794;4023.5816324505854;3990.0708812019466;3742.656536614796;4253.668366529523;4517.927976517871;6251.017384620951;5523.198654027057;5566.3625373020495;4244.913331424494;3958.5961859719123;4565.580498912836;5111.374331303139;4663.1401064810525;3827.975792708552;3883.3251881973492;4116.460692602274;3976.1048874969733;4102.552710433502;4892.011617768485;5685.5777357367615;6826.880544590848;7141.549166787367;8352.817100567536;10094.027457725577;7603.660222538455;8754.142234481391;10716.224432116182;9774.193025550783;9679.723561606925;9692.136738956791;7448.749354645563;7078.683260447606;7220.687235324926
United Kingdom;1380.3062412625718;1452.544709013558;1513.6514485492642;1592.6144766156176;1729.3999780356835;1850.9547685549842;1959.627829621258;2023.6275637111762;1896.3867486073505;2032.3470096450303;2347.544317737474;2649.801513872233;3030.4325141197723;3426.2762205037793;3665.862797641903;4299.745617992837;4138.167787615347;4681.43993173038;5976.938168999906;7804.762080511547;10032.062080014974;9599.306222219648;9146.077357018516;8691.51881306514;8179.194440649911;8652.21654247593;10611.112210095978;13118.586534629034;15987.168077568824;16239.282196094424;19095.466998460783;19900.726650506862;20487.17078528785;18389.019567509862;19709.238098365306;23013.458819927437;24219.62284877668;26621.480059277696;28014.894699495282;28383.668905253322;27982.355763578707;27427.587502360013;29785.98628758402;34173.97997643418;39983.984674665335;41732.64054002197;44252.31582344287;50134.316097146315;46767.592215659315;38262.18213383644;38893.018493736534;41412.349239570816;41790.77914074084;42724.0678844007;46783.46921712835;44305.55463208335;40412.03361998853;39720.44342678359
Georgia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1614.6401223991975;1314.670670204044;757.2235485053578;550.0155426092244;517.0870879408917;569.0181381432961;670.4611048091024;774.6802032943233;805.2726845205975;628.8656516454662;691.9977101053024;733.9703965042501;779.3756839962065;927.9891978200033;1207.3882216336215;1530.0364189918046;1872.680416067152;2492.128779945273;3174.949000686426;2706.588511581733;2964.4770337308782;3725.0632212159167;4142.8691753654975;4274.37685702961;4429.650074514905;3764.640911590371;3865.7856941248897;4078.254879179117
Ghana;182.97918268827055;189.71337149605492;195.1199794493939;210.96896867044052;230.43118917309425;266.3186333920899;269.45922301995444;216.84141263745263;202.76196460889247;233.6513328866061;257.6519518976014;273.822697933231;232.5398766147877;263.68595600057347;301.36680140056353;285.82952399170574;275.87788316145696;312.9993131847911;353.7088742768988;381.0361947966409;411.5179312410257;379.7977725395285;351.3193904860474;341.0872136971267;358.3968172160756;354.2199895625267;437.0782409611872;376.431800360644;375.1812249424013;368.9623966228745;402.5888810758765;438.6143192959676;414.7673407826189;375.3204353102749;333.4049391914665;385.7373195316633;403.5344405318753;391.35567997148246;414.76846099532906;417.7679907289793;263.11246786607717;273.65966684678835;309.4844702570431;373.2815536859554;423.1936389157653;498.1723903624023;922.9537496588327;1090.6867177146823;1224.4015535023716;1086.765038363189;1312.6075573102514;1574.9786533121076;1629.8002222250518;1814.4922970219989;1449.6628161284698;1353.6842603373454;1517.495507531021;1641.486624613691
Gibraltar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;;;;;;;;;;;;;;;;;;;;;;;;;;;367.6243837732765;379.363468588284;429.2252767431034;421.4479369812742;441.4127932649427;472.97379364023834;485.9748491030355;457.76284875086435;448.4475642301397;469.2761014222297;475.7463918971972;453.80115095894786;421.9982034045572;399.9739643669986;340.0516917504872;315.8398003237259;322.81117097408884;370.19317811615065;386.3288282533973;303.4244979858205;442.8374053308666;578.0349637300608;679.0384165492727;615.0842159979696;647.8032028943367;590.033855754206;665.2306529829241;716.2441950779182;742.4557165677968;732.5613473194528;748.3013059317259;825.3449297663286
Gambia, The;;;;;;;108.31582561328236;112.15707189546816;96.7325293660246;103.64600732349207;116.92061381309007;121.09807814743989;124.67161812991718;153.4883771617092;189.50595329472026;221.0499973590761;209.149116591679;250.25369524556882;302.619605838171;353.9466887451927;398.89654977369804;349.79308931941284;333.30478696690363;317.04473391439643;252.9422196004441;308.3268474231612;242.17176268676116;274.3683932533009;316.31946649641355;322.44630522611646;345.855810076438;727.0346609980259;729.0418880773748;748.7842096317218;719.9757072611367;737.1787913899514;773.4393371450101;712.3318780559122;723.7948295796742;681.5374178813473;635.5637584151042;541.0558913104945;440.9474785921053;359.65217805717583;413.8403583000194;432.1918786540205;439.34328740770553;519.0548057832566;607.9554960095946;549.31782552081;562.4837816877408;514.3781618918964;504.9739367308236;483.480904594251;434.47016080947685;458.97059123773585;472.30643816020086;483.02245862007936
Guinea-Bissau;;;;;;;;;;;110.60776683265064;108.14376354515093;118.27917917323781;118.17612165882423;128.4556489051472;139.99992312540496;143.32159545508355;146.1336163596046;155.57087716425008;149.5817782215975;138.16979215025952;189.97009196602326;198.78707300354716;191.51744362433777;157.92355407066802;159.92753060530546;141.29920244345428;184.2234317638166;170.29198307019453;215.61831469602672;241.0024849940578;247.93822916508282;212.94076378348328;217.60753949119228;211.59530138623288;223.3418421930079;233.3095606941034;227.6382571723775;172.0601413414309;183.8530200840994;297.75193359522;309.48674900111143;321.4813203929818;360.57185853429854;393.3138243674485;424.9562044325262;418.95126931012106;481.3350099910431;583.8944189735078;544.8612801007238;546.7216686469917;688.7718196869248;604.2683551958884;621.9406735800969;610.4684902621201;591.8061496729521;648.8989366296564;723.6586216259275
Equatorial Guinea;;;34.74142752269109;40.660826894293756;46.83051605234382;233.4148053084159;242.60359183902725;246.4471337674457;224.0372112249944;219.5247223052848;216.4051631125021;215.2942484628629;223.62458170688163;288.9578604938227;349.48320766135816;401.5278073988802;411.00521795907065;421.55336766633036;;;198.3467375844525;136.01057103598563;152.41588666003358;141.32270275106114;148.84057431117762;173.0823549149126;203.1981914859062;239.2422021181175;249.8835851894403;213.13179322921428;262.669455841992;251.70220431722987;295.9634763978773;289.0884089921116;206.93640804270962;280.9695313393224;443.6325955502952;812.1715227681923;654.1473102076958;1052.8528178698484;1702.6849010027554;2283.879039438945;2711.170114169137;3577.1761965953447;6085.3489069204015;10850.633344626143;12732.027586962195;15761.839128277874;22742.381590801157;16530.209372913436;17136.445675758332;21451.886170906906;21557.652799910902;20246.99308266248;19245.651511711992;11213.47463090092;9217.889527586816;9850.013584781414
Greece;533.6863812326487;597.2873210123217;630.6139412938104;701.6204177528497;784.9543484329176;888.9219979053215;981.6523944700523;1052.1209927656578;1134.356151475382;1284.2123155908216;1494.387855253488;1652.3265992594959;1899.675272514703;2502.81435849334;2828.748432197353;3153.235305747165;3390.545483592957;3886.37425270915;4694.6336833478135;5705.949274199314;5893.661809791606;5380.2676828435415;5579.234771589824;5019.878652661319;4852.565728473297;4813.711179910685;5656.505356068097;6564.884502608129;7598.028053349936;7846.678164014449;9600.185129659683;10188.36978012384;11176.458436251656;10401.982986191446;11091.283860637563;12959.324318661924;13749.115152099628;13427.832493794536;13472.137641527637;13245.189463412058;12042.953731099453;12538.17882783615;14110.313391107757;18477.578411927;21955.10409115946;22551.735744099024;24801.15780650351;28827.326355522357;31997.28201088133;29710.970295028437;26917.75897872537;25916.293528935083;22242.681934770997;21874.819504166666;21760.979799491837;18070.776778858446;17881.52669739557;18613.423873381744
Grenada;;;;;;;;;;;;;;;;;;792.7623689510498;991.5728713568686;1154.4166106310447;1246.0024093527827;1276.9059524568954;1347.4513389327926;1373.1682612445234;1478.4109580176182;1678.8625752651938;1873.2164856107613;2163.5093132980032;2410.286538297389;2759.6819377678057;2888.3476603115582;3118.148432298182;3191.016733311842;3151.5404626945237;3270.578087770383;3413.021979138382;3640.1389384940308;3878.3903857972796;4401.42132083618;4751.5759780995095;5117.589922852717;5109.958715207662;5292.232379294082;5773.073576629132;5836.177063129214;6754.512392507904;6766.486859902447;7324.19045616775;7947.444326843922;7395.088125250354;7365.666659236403;7410.408438417005;7583.187001906959;7956.076547895942;8569.77699775744;9333.2702313727;9841.76405036101;10376.227029050844
Greenland;;;;;;;;;;;1498.2764367816094;1876.5032387468734;2196.71171134534;2860.2805764011528;3432.7060329127626;4257.949711754003;4844.676329274239;5713.954919049921;7235.5497409832105;8480.694826814479;9483.173076073428;8544.05832861263;7813.690667335323;7988.170958612;7198.702247493839;7760.828404482952;11271.321429025213;14554.387538482586;16398.011093936293;16813.683949148217;18326.805123460934;18315.19630315847;18768.930143719674;16797.45885628416;18123.9630348205;21665.701898367162;21422.35754340472;19145.496036252338;20496.661371850987;20170.438416002748;19004.10729103044;19275.473337606632;20652.878328787832;27460.030198813023;32070.378603194786;32489.7819085278;35458.123121048244;39780.95144457535;44367.05564978731;44918.564877075565;43988.33249319461;47186.981468004786;45936.765951698864;47262.2827635479;50408.33455482582;44912.266094502746;48159.534705722726;
Guatemala;247.84198623189656;248.308208470062;256.16850672979933;274.78995802424544;274.6197897068833;273.40401370428987;277.4102446105276;281.6528049305809;303.20345130435845;313.8589577701045;338.6820430211576;343.3624889282551;353.6609113387092;420.86779817610864;504.33046240636224;566.685442716882;661.487898407295;810.0638886967381;875.495024016766;971.3565090495621;1081.7250430049787;1152.817804033168;1138.759740759383;1153.237679599239;1177.4364510698074;1179.8035556727161;857.0094669665426;820.038346551519;886.8008271829733;929.3140585368216;825.8073880973777;991.86227272778;1075.4282171785292;1147.026434973994;1276.3327268393007;1408.0242034436615;1472.2753430145315;1633.966224582298;1742.083823677195;1608.6840861065002;1655.5877302334748;1568.3762756517801;1701.7714911845326;1753.3494711586166;1872.7370829884046;2077.834380414541;2256.5672396448786;2489.955836367835;2794.2218092223256;2635.753474412613;2825.5240695337566;3187.8452958941216;3299.605139363717;3452.828933695053;3687.7637667659865;3923.573343647127;4140.737634976106;4470.989571911892
Guam;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21536.50389693017;22572.504660334533;24396.106237231103;26495.87757730332;26555.645201956533;27540.839130024237;29056.49699751627;30025.560349429445;30700.434008178418;30862.109996367686;32499.23424577897;33278.25409197194;34361.080221411845;35210.7888279758;35562.567527747764;
Guyana;297.67329907936767;315.3854595025509;321.54576713955436;282.30633850180453;305.36161118849554;327.1142226917828;344.1665234852491;370.154172302459;334.8412728486357;358.3209365500292;379.89372054688806;395.202918938914;395.2929468340551;420.66158167188973;588.1362199135395;663.4010019114887;602.6248473347732;590.0653704500382;658.438565167992;683.3330327444365;773.1816707748352;729.6069588335353;616.9631588513734;628.1976888487208;564.5264180356234;588.61340942847;660.1415373942667;468.1043410069036;551.1960875466713;509.31636821613233;533.5362053885252;452.3893534623052;492.2665978245642;586.9712338679037;713.2335202336311;816.5429328804532;925.8985581680928;985.0468890146603;946.6703474224839;919.8665766225087;946.0599371665668;925.582504627414;960.8674827119403;986.79581727476;1045.5886096060879;1098.4552156133263;1945.6343485930252;2327.058324168152;2576.1249570966947;2764.306294796594;3044.9491290166716;3438.8254112646114;3799.756292244908;3944.17817327896;4030.802320621031;4119.676486947632;4531.243526890574;4725.319063299493
High income;1388.5151151947732;1447.6337281605506;1543.2440283234512;1629.2585038419352;1764.7681792392887;1894.2282498548318;2051.6166877714336;2169.184637635568;2329.18160860576;2531.5290783628448;2755.450048816905;3024.6968433413813;3468.4268628783907;4168.502152971226;4669.224367895143;5123.70551984055;5529.067520808667;6207.3831527541415;7360.961444698064;8439.922217912852;9347.180142738776;9411.543389970902;9257.399114076783;9510.889917785988;9817.805307777002;10243.83378808888;12351.155454914624;14197.598120110195;15876.00696578234;16428.493253221648;18368.811405493485;19321.5241087432;20680.617476958298;20684.75603995423;22022.98083633244;24216.895025870777;24276.310548294066;23738.98040864529;23670.38051818399;24674.03761927235;25021.306188377028;24600.344887652558;25308.14676166021;28201.285832432928;31192.44987619532;32776.24003528309;34353.174940284924;37283.16146857532;39326.26283509308;36581.59156160397;38137.94289761203;41018.39135966464;40812.57639995588;41008.795844815446;41597.33435746587;39136.5232856421;39675.037357250505;41211.11694643436
Hong Kong SAR, China;429.4428743920528;436.7544115203925;487.8211340508127;565.7278103580461;629.5915257844939;676.8055071100957;685.9266141350844;723.2392256166614;714.4829695806094;825.5234491420116;960.031961510704;1106.4697169591536;1384.7384373227123;1893.1812418946447;2144.607712951438;2252.111881368587;2850.0146101832;3429.420276072544;3923.943731327552;4569.453707242242;5700.412634358221;5991.320261419715;6133.784078605153;5595.235138638457;6208.226159371993;6542.931536743125;7435.030697594225;9071.33260211718;10609.745639454548;12097.775158681765;13485.544892956465;15465.858855334902;17976.429382765476;20395.51736667756;22502.57974096921;23497.49231381934;24818.154552351694;27330.033350280693;25808.970952452983;25091.666599796652;25756.663778327784;25230.216332951626;24665.88999827791;23977.01945166982;24928.10037225512;26649.750801706967;28224.215060938863;30594.017841023062;31515.662771301828;30697.340383517017;32549.998231120968;35142.487934454264;36730.876700112785;38403.7777145477;40315.285564055164;42431.88828172768;43737.041970920465;46193.61452042822
Honduras;164.64431872864068;169.9097551191157;179.87597255957826;185.04926451714184;200.43464054437518;216.81493258767014;227.74076768868068;240.5472298659837;252.5845199429693;253.26852869573918;266.1357203830146;261.2463703372794;278.61501266605444;307.34314383929365;338.15433435733024;356.4563796019422;414.6214825609828;497.936805718146;557.9646968396554;631.2619632065249;697.6075405773233;743.3551510728622;742.4583771985118;763.2680648586862;798.8183553487737;850.1142906795284;863.5745136568803;914.2842689821048;849.0333116058449;740.2050067010614;615.2733629251583;601.6616065419804;651.5995241960992;644.9558302892913;618.1502584493256;685.0618746261413;687.4814198801234;773.4757317110885;840.14757969551;845.1088225510751;1088.7798688454252;1130.405046022684;1132.8720008777075;1157.3042704044358;1217.657960661054;1311.7417144257056;1437.6287853746155;1592.5721816707605;1751.5958565076764;1815.4894964407824;1932.8582899968935;2120.589468604802;2178.3885552401252;2136.7717179207543;2242.7074594042256;2341.275320085947;2375.096326865033;2480.125928585474
Heavily indebted poor countries (HIPC);107.72587487336858;107.94710831953155;114.9017441711457;135.97096069875408;117.53055454219525;133.06128189032646;141.58647855889632;134.7262979211758;137.29892256678377;149.48881822650947;152.68121064447917;160.39480280866243;169.22133166710302;198.47272401174482;237.09689378077223;261.95026660560313;270.445742006996;311.21996812741213;346.25784007257874;381.6914139182687;387.5444171589466;376.3856475581708;365.92735678342507;334.3946240521349;323.80611478464687;332.89784032074493;372.13504805597626;396.5029756671402;388.18408432161135;367.9231778608794;364.1850383474141;365.1251020751888;322.34173355209595;323.2949668979641;278.35127257969;307.37435824548606;312.48468014992187;319.35328134436725;320.01627641204385;311.2009485865622;328.16904160934274;303.25813875288867;320.12753740499613;354.248321262229;396.57814200235777;444.57012747528535;518.7601022387588;601.1260226093663;706.6993146928473;691.3598296556427;744.27555427422;808.591723814847;846.7984137618088;894.2179869796548;922.9505343282952;883.408007194553;875.8707254431722;952.5059986837964
Croatia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4794.937212513266;5268.805673645118;5210.4302391096035;5650.332016486188;5135.473341390594;4919.628068708343;5245.42141944138;6053.716037391102;7805.881418331084;9365.742468011873;10224.304030162868;11363.41844560555;13546.71386588186;15893.860479995134;14157.15484293205;13542.901830282559;14571.490882212192;13254.764264427627;13648.989862396054;13597.033874400642;11757.890041793846;12298.570347383853;13294.514925678464
Haiti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479.54619622516657;305.55425843373195;249.41207244866055;282.42206257951403;359.7676564880024;365.0110071359802;411.6073716443103;450.9192822541146;494.23365569339137;462.4814381065841;413.7377376052034;393.0160608614735;329.78209460999807;387.9428910697741;465.3103865089956;505.470620633981;615.8202308278791;674.7564146745892;668.2976045846009;662.2795181624332;740.9358452160792;766.8437623188881;810.2656073018843;830.1138816241449;814.5463952169157;734.8025912389313;765.6839246296422
Hungary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3349.770406241616;3734.561855749394;3873.4235324756055;4172.765231745919;4494.053034389561;4525.140121152022;4595.5245057035545;4750.414874553929;4802.958759680792;4633.312922662492;5283.034459433959;6665.961242269965;8423.350987428841;10296.339789484426;11205.971342184142;11447.816870158289;13907.503384847429;15739.735411584183;13029.88337537202;13092.233756769456;14118.122629027705;12888.3045908829;13667.702786549564;14201.448832014796;12483.865940634862;12820.088196305349;14224.846457702672
IBRD only;153.7385663381191;145.31901145914983;149.0585913056591;155.36815408987903;172.0478353357404;184.79552107031316;186.1156547488396;186.91800440067382;193.11187633774608;210.89445734108997;223.47841511680758;238.6259947632165;262.6001491445835;330.56669817908573;408.45532251581545;432.74150269487365;463.01432251573476;515.5734130529664;546.0701882400623;642.0660584274933;739.0195983857187;786.826767087849;765.9204491170567;741.9144460862442;741.9698863241504;768.6711491277223;789.7064429233113;794.7634753801985;848.8703706530002;892.1722876988101;992.3568986520779;1051.8441327458618;1032.697928026408;1090.3952683073867;1178.4484204378425;1304.7647909740413;1408.132089763825;1472.1394888725395;1413.1754293353185;1354.8266598394746;1455.0357096364146;1459.5626059536905;1465.4183096629508;1632.218196401019;1921.083448708997;2272.2075856786914;2665.196597022952;3283.285164735033;3903.434884504587;3750.597884388863;4509.496047723431;5280.06538379405;5556.033472919316;5815.7989286262255;5947.443629948921;5562.589769759371;5538.236650904696;6039.831956400587
